session_id,timestamp_iso,mode,modalities,k,runs,n_per_run,warmup_per_run,fps_mean,fps_ci95_half,p50_ms_mean,p50_ms_ci95_half,tail_p99_p50_mean,tail_p99_p50_ci95_half,hitch2_rate_mean,hitch2_rate_ci95_half
2026-02-11T21:08:00,2026-02-11T21:10:31,stream,head,1,3,1000,10,19.984100995558055,0.16533268700817053,46.393216666425964,0.35392200517362776,2.1225097878179233,0.03288689114546436,0.016666666666666666,0.003974071519794837
2026-02-11T21:08:00,2026-02-11T21:11:25,stream,hands,1,3,1000,10,59.91040002175627,18.396291882252974,13.998383333576689,0.16639282524203425,4.4820351547994735,3.1058963686006913,0.08066666666666666,0.1416377846637134
2026-02-11T21:08:00,2026-02-11T21:48:40,stream,image,1,3,1000,10,1.3604786925882604,0.06387250976474258,707.7995666683515,22.326533766655814,1.8627058901100633,0.6141210847100121,0.007333333333333334,0.00988672735427542
2026-02-11T21:08:00,2026-02-11T21:49:26,stream,head+hands,2,3,1000,10,66.74729044468678,9.879889067357828,13.923516664362978,0.11598106180050288,2.854915912911657,3.064102709503266,0.03366666666666667,0.06402666666666666
2026-02-11T21:08:00,2026-02-11T22:26:14,stream,head+image,2,3,1000,10,1.376408495602057,0.07005021046642278,708.0547166648709,34.68392573290773,1.439052635078238,0.044268355976346124,0.001,0.0019600000000000004
2026-02-11T21:08:00,2026-02-11T23:02:31,stream,hands+image,2,3,1000,10,1.3930343125033635,0.04642499548659952,702.6760666667542,21.14763776212399,1.3748984508008888,0.019957233221276932,0.001,0.0011316065276116664
2026-02-11T21:08:00,2026-02-11T23:38:01,stream,head+hands+image,3,3,1000,10,1.4239006598098214,0.012433321499091767,686.5217666684961,3.0795352137787875,1.3516314495424382,0.04105185656487367,0.0013333333333333333,0.0026133333333333334
2026-02-11T21:08:00,2026-02-11T23:38:46,single,head,1,3,1000,10,67.27784426340435,1.1694475771063355,13.931983334866041,0.004594637639223313,4.002706980264459,0.05308365138003542,0.013666666666666667,0.0017285575232288655
2026-02-11T21:08:00,2026-02-11T23:39:31,single,hands,1,3,1000,10,68.7773327570473,0.5923254111656387,13.926216667944876,0.004228914073122623,1.590342308734016,0.23696459593397454,0.007,0.0011316065276116664
