session_id,timestamp_iso,mode,modalities,k,runs,n_per_run,warmup_per_run,fps_mean,fps_ci95_half,p50_ms_mean,p50_ms_ci95_half,tail_p99_p50_mean,tail_p99_p50_ci95_half,hitch2_rate_mean,hitch2_rate_ci95_half
2026-02-12T00:44:53,2026-02-12T00:45:37,single,head,1,3,1000,10,68.397971824616,2.8603667140431353,13.909550001699245,0.02033596576502976,2.679653009297912,2.332473067389638,0.009000000000000001,0.00854344192933972
2026-02-12T00:44:53,2026-02-12T00:46:20,single,hands,1,3,1000,10,70.21226755595171,1.1966872438279068,13.90365000042948,0.01609896582552145,1.5582385771837333,0.15161688451634445,0.0023333333333333335,0.001728557523228866
2026-02-12T00:44:53,2026-02-12T01:23:11,single,image,1,3,1000,10,1.3717941293072637,0.026768435690791653,717.8239333346331,14.823036210753115,1.3065038553578072,0.02860548008085707,0.0,0.0
2026-02-12T00:44:53,2026-02-12T01:24:41,single,head+hands,2,3,1000,10,33.437069474113336,0.5811174093896498,27.847883333985617,0.013140450056607229,3.623997315191738,0.6019483325693544,0.02466666666666667,0.0017285575232288655
2026-02-12T00:44:53,2026-02-12T02:00:46,single,head+image,2,3,1000,10,1.4026487602002924,0.03680289732801662,691.7981999989328,21.899202897024818,1.4302801244812742,0.08634319631419375,0.0013333333333333333,0.001728557523228866
